comune,year,month,t_mean
San Donato Val di Comino,2019,6,18.45
San Donato Val di Comino,2019,7,19.19
San Donato Val di Comino,2019,8,19.69
San Donato Val di Comino,2019,9,14.99
San Donato Val di Comino,2019,10,11.41
San Donato Val di Comino,2019,11,6.46
San Donato Val di Comino,2019,12,2.88
San Donato Val di Comino,2020,1,1.43
San Donato Val di Comino,2020,2,3.36
San Donato Val di Comino,2020,3,3.74
San Donato Val di Comino,2020,4,7.47
San Donato Val di Comino,2020,5,12.0
San Donato Val di Comino,2020,6,14.1
San Donato Val di Comino,2020,7,18.73
San Donato Val di Comino,2020,8,19.68
San Donato Val di Comino,2020,9,15.02
San Donato Val di Comino,2020,10,8.31
San Donato Val di Comino,2020,11,6.27
San Donato Val di Comino,2020,12,2.26
San Donato Val di Comino,2021,1,-0.13
San Donato Val di Comino,2021,2,3.62
San Donato Val di Comino,2021,3,2.88
San Donato Val di Comino,2021,4,5.44
San Donato Val di Comino,2021,5,10.89
San Donato Val di Comino,2021,6,16.9
San Donato Val di Comino,2021,7,19.61
San Donato Val di Comino,2021,8,19.13
San Donato Val di Comino,2021,9,15.32
San Donato Val di Comino,2021,10,8.86
San Donato Val di Comino,2021,11,6.54
San Donato Val di Comino,2021,12,1.61
San Donato Val di Comino,2022,1,0.8
San Donato Val di Comino,2022,2,2.47
San Donato Val di Comino,2022,3,2.08
San Donato Val di Comino,2022,4,6.6
San Donato Val di Comino,2022,5,13.44
San Donato Val di Comino,2022,6,19.38
San Donato Val di Comino,2022,7,21.19
San Donato Val di Comino,2022,8,19.09
San Donato Val di Comino,2022,9,14.39
San Donato Val di Comino,2022,10,12.13
San Donato Val di Comino,2022,11,6.03
San Donato Val di Comino,2022,12,4.36
San Donato Val di Comino,2023,1,0.97
San Donato Val di Comino,2023,2,1.71
San Donato Val di Comino,2023,3,5.08
San Donato Val di Comino,2023,4,5.94
San Donato Val di Comino,2023,5,10.8
San Donato Val di Comino,2023,6,15.9
San Donato Val di Comino,2023,7,20.9
San Donato Val di Comino,2023,8,18.57
San Donato Val di Comino,2023,9,16.09
San Donato Val di Comino,2023,10,13.61
San Donato Val di Comino,2023,11,5.91
San Donato Val di Comino,2023,12,3.44
San Donato Val di Comino,2024,1,2.66
San Donato Val di Comino,2024,2,4.91
San Donato Val di Comino,2024,3,6.28
San Donato Val di Comino,2024,4,8.76
San Donato Val di Comino,2024,5,11.97
San Donato Val di Comino,2024,6,17.97
San Donato Val di Comino,2024,7,22.09
San Donato Val di Comino,2024,8,21.64
San Donato Val di Comino,2024,9,14.35
San Donato Val di Comino,2024,10,11.94
San Donato Val di Comino,2024,11,5.56
San Donato Val di Comino,2024,12,1.64
San Donato Val di Comino,2025,1,2.62
San Donato Val di Comino,2025,2,3.25
San Donato Val di Comino,2025,3,5.56
San Donato Val di Comino,2025,4,8.3
San Donato Val di Comino,2025,5,11.14
San Donato Val di Comino,2025,6,19.62
San Donato Val di Comino,2025,7,19.49
San Donato Val di Comino,2025,8,18.33
San Donato Val di Comino,2025,9,15.85
San Donato Val di Comino,2025,10,9.3
San Donato Val di Comino,2025,11,5.44
San Donato Val di Comino,2025,12,2.88
San Donato Val di Comino,2026,1,1.72
San Donato Val di Comino,2026,2,4.35
San Donato Val di Comino,2026,3,4.43
San Donato Val di Comino,2026,4,9.67
San Donato Val di Comino,2026,5,11.93
San Donato Val di Comino,2026,6,17.4
Sant'Elia Fiumerapido,2011,1,6.86
Sant'Elia Fiumerapido,2011,2,6.86
Sant'Elia Fiumerapido,2011,3,9.41
Sant'Elia Fiumerapido,2011,4,13.78
Sant'Elia Fiumerapido,2011,5,17.72
Sant'Elia Fiumerapido,2011,6,22.09
Sant'Elia Fiumerapido,2011,7,23.49
Sant'Elia Fiumerapido,2011,8,25.44
Sant'Elia Fiumerapido,2011,9,22.94
Sant'Elia Fiumerapido,2011,10,16.07
Sant'Elia Fiumerapido,2011,11,11.51
Sant'Elia Fiumerapido,2011,12,8.64
Sant'Elia Fiumerapido,2012,1,6.05
Sant'Elia Fiumerapido,2012,2,4.09
Sant'Elia Fiumerapido,2012,3,12.36
Sant'Elia Fiumerapido,2012,4,13.95
Sant'Elia Fiumerapido,2012,5,17.18
Sant'Elia Fiumerapido,2012,6,23.78
Sant'Elia Fiumerapido,2012,7,26.15
Sant'Elia Fiumerapido,2012,8,26.95
Sant'Elia Fiumerapido,2012,9,21.25
Sant'Elia Fiumerapido,2012,10,17.18
Sant'Elia Fiumerapido,2012,11,13.55
Sant'Elia Fiumerapido,2012,12,6.71
Sant'Elia Fiumerapido,2013,1,7.13
Sant'Elia Fiumerapido,2013,2,6.32
Sant'Elia Fiumerapido,2013,3,10.69
Sant'Elia Fiumerapido,2013,4,15.27
Sant'Elia Fiumerapido,2013,5,17.24
Sant'Elia Fiumerapido,2013,6,20.98
Sant'Elia Fiumerapido,2013,7,24.26
Sant'Elia Fiumerapido,2013,8,25.23
Sant'Elia Fiumerapido,2013,9,20.94
Sant'Elia Fiumerapido,2013,10,17.86
Sant'Elia Fiumerapido,2013,11,12.0
Sant'Elia Fiumerapido,2013,12,7.86
Sant'Elia Fiumerapido,2014,1,8.98
Sant'Elia Fiumerapido,2014,2,10.75
Sant'Elia Fiumerapido,2014,3,9.83
Sant'Elia Fiumerapido,2014,4,14.15
Sant'Elia Fiumerapido,2014,5,16.88
Sant'Elia Fiumerapido,2014,6,21.88
Sant'Elia Fiumerapido,2014,7,22.8
Sant'Elia Fiumerapido,2014,8,23.96
Sant'Elia Fiumerapido,2014,9,20.57
Sant'Elia Fiumerapido,2014,10,17.56
Sant'Elia Fiumerapido,2014,11,14.11
Sant'Elia Fiumerapido,2014,12,8.51
Sant'Elia Fiumerapido,2015,1,7.56
Sant'Elia Fiumerapido,2015,2,7.36
Sant'Elia Fiumerapido,2015,3,10.78
Sant'Elia Fiumerapido,2015,4,13.94
Sant'Elia Fiumerapido,2015,5,18.82
Sant'Elia Fiumerapido,2015,6,22.53
Sant'Elia Fiumerapido,2015,7,27.99
Sant'Elia Fiumerapido,2015,8,26.02
Sant'Elia Fiumerapido,2015,9,21.78
Sant'Elia Fiumerapido,2015,10,16.31
Sant'Elia Fiumerapido,2015,11,12.36
Sant'Elia Fiumerapido,2015,12,8.25
Sant'Elia Fiumerapido,2016,1,8.1
Sant'Elia Fiumerapido,2016,2,10.97
Sant'Elia Fiumerapido,2016,3,10.86
Sant'Elia Fiumerapido,2016,4,16.16
Sant'Elia Fiumerapido,2016,5,17.39
Sant'Elia Fiumerapido,2016,6,22.0
Sant'Elia Fiumerapido,2016,7,26.08
Sant'Elia Fiumerapido,2016,8,25.35
Sant'Elia Fiumerapido,2016,9,20.62
Sant'Elia Fiumerapido,2016,10,16.35
Sant'Elia Fiumerapido,2016,11,11.95
Sant'Elia Fiumerapido,2016,12,7.46
Sant'Elia Fiumerapido,2017,1,4.25
Sant'Elia Fiumerapido,2017,2,10.0
Sant'Elia Fiumerapido,2017,3,12.13
Sant'Elia Fiumerapido,2017,4,13.52
Sant'Elia Fiumerapido,2017,5,18.3
Sant'Elia Fiumerapido,2017,6,23.87
Sant'Elia Fiumerapido,2017,7,25.37
Sant'Elia Fiumerapido,2017,8,26.88
Sant'Elia Fiumerapido,2017,9,19.16
Sant'Elia Fiumerapido,2017,10,15.94
Sant'Elia Fiumerapido,2017,11,10.89
Sant'Elia Fiumerapido,2017,12,6.99
Sant'Elia Fiumerapido,2018,1,9.22
Sant'Elia Fiumerapido,2018,2,6.58
Sant'Elia Fiumerapido,2018,3,10.23
Sant'Elia Fiumerapido,2018,4,16.85
Sant'Elia Fiumerapido,2018,5,18.96
Sant'Elia Fiumerapido,2018,6,22.56
Sant'Elia Fiumerapido,2018,7,25.99
Sant'Elia Fiumerapido,2018,8,24.89
Sant'Elia Fiumerapido,2018,9,21.82
Sant'Elia Fiumerapido,2018,10,17.98
Sant'Elia Fiumerapido,2018,11,12.49
Sant'Elia Fiumerapido,2018,12,8.33
Sant'Elia Fiumerapido,2019,1,4.99
Sant'Elia Fiumerapido,2019,2,8.51
Sant'Elia Fiumerapido,2019,3,12.06
Sant'Elia Fiumerapido,2019,4,13.42
Sant'Elia Fiumerapido,2019,5,14.57
Sant'Elia Fiumerapido,2019,6,24.41
Sant'Elia Fiumerapido,2019,7,25.81
Sant'Elia Fiumerapido,2019,8,26.06
Sant'Elia Fiumerapido,2019,9,21.85
Sant'Elia Fiumerapido,2019,10,17.53
Sant'Elia Fiumerapido,2019,11,13.18
Sant'Elia Fiumerapido,2019,12,9.6
Sant'Elia Fiumerapido,2020,1,7.59
Sant'Elia Fiumerapido,2020,2,9.86
Sant'Elia Fiumerapido,2020,3,10.35
Sant'Elia Fiumerapido,2020,4,13.86
Sant'Elia Fiumerapido,2020,5,18.52
Sant'Elia Fiumerapido,2020,6,20.61
Sant'Elia Fiumerapido,2020,7,24.88
Sant'Elia Fiumerapido,2020,8,25.6
Sant'Elia Fiumerapido,2020,9,21.8
Sant'Elia Fiumerapido,2020,10,14.83
Sant'Elia Fiumerapido,2020,11,12.77
Sant'Elia Fiumerapido,2020,12,8.87
Sant'Elia Fiumerapido,2021,1,6.84
Sant'Elia Fiumerapido,2021,2,9.83
Sant'Elia Fiumerapido,2021,3,9.62
Sant'Elia Fiumerapido,2021,4,12.16
Sant'Elia Fiumerapido,2021,5,17.17
Sant'Elia Fiumerapido,2021,6,23.06
Sant'Elia Fiumerapido,2021,7,25.66
Sant'Elia Fiumerapido,2021,8,25.69
Sant'Elia Fiumerapido,2021,9,21.99
Sant'Elia Fiumerapido,2021,10,15.61
Sant'Elia Fiumerapido,2021,11,13.3
Sant'Elia Fiumerapido,2021,12,8.23
Sant'Elia Fiumerapido,2022,1,7.07
Sant'Elia Fiumerapido,2022,2,9.0
Sant'Elia Fiumerapido,2022,3,8.92
Sant'Elia Fiumerapido,2022,4,13.29
Sant'Elia Fiumerapido,2022,5,19.71
Sant'Elia Fiumerapido,2022,6,25.49
Sant'Elia Fiumerapido,2022,7,27.54
Sant'Elia Fiumerapido,2022,8,26.11
Sant'Elia Fiumerapido,2022,9,20.92
Sant'Elia Fiumerapido,2022,10,18.09
Sant'Elia Fiumerapido,2022,11,12.71
Sant'Elia Fiumerapido,2022,12,10.85
Sant'Elia Fiumerapido,2023,1,7.72
Sant'Elia Fiumerapido,2023,2,7.94
Sant'Elia Fiumerapido,2023,3,11.56
Sant'Elia Fiumerapido,2023,4,12.8
Sant'Elia Fiumerapido,2023,5,17.6
Sant'Elia Fiumerapido,2023,6,22.4
Sant'Elia Fiumerapido,2023,7,26.81
Sant'Elia Fiumerapido,2023,8,24.85
Sant'Elia Fiumerapido,2023,9,22.5
Sant'Elia Fiumerapido,2023,10,19.67
Sant'Elia Fiumerapido,2023,11,13.01
Sant'Elia Fiumerapido,2023,12,9.96
Sant'Elia Fiumerapido,2024,1,9.43
Sant'Elia Fiumerapido,2024,2,11.2
Sant'Elia Fiumerapido,2024,3,12.9
Sant'Elia Fiumerapido,2024,4,15.21
Sant'Elia Fiumerapido,2024,5,18.63
Sant'Elia Fiumerapido,2024,6,23.97
Sant'Elia Fiumerapido,2024,7,28.22
Sant'Elia Fiumerapido,2024,8,28.42
Sant'Elia Fiumerapido,2024,9,21.3
Sant'Elia Fiumerapido,2024,10,18.36
Sant'Elia Fiumerapido,2024,11,12.17
Sant'Elia Fiumerapido,2024,12,8.38
Sant'Elia Fiumerapido,2025,1,9.36
Sant'Elia Fiumerapido,2025,2,9.84
Sant'Elia Fiumerapido,2025,3,12.37
Sant'Elia Fiumerapido,2025,4,15.04
Sant'Elia Fiumerapido,2025,5,17.99
Sant'Elia Fiumerapido,2025,6,26.07
Sant'Elia Fiumerapido,2025,7,26.49
Sant'Elia Fiumerapido,2025,8,25.53
Sant'Elia Fiumerapido,2025,9,22.12
Sant'Elia Fiumerapido,2025,10,16.32
Sant'Elia Fiumerapido,2025,11,12.05
Sant'Elia Fiumerapido,2025,12,9.15
Sant'Elia Fiumerapido,2026,1,8.75
Sant'Elia Fiumerapido,2026,2,11.06
Sant'Elia Fiumerapido,2026,3,11.68
Sant'Elia Fiumerapido,2026,4,16.28
Sant'Elia Fiumerapido,2026,5,18.91
Sant'Elia Fiumerapido,2026,6,24.18
San Vittore del Lazio,2011,1,5.52
San Vittore del Lazio,2011,2,5.62
San Vittore del Lazio,2011,3,8.08
San Vittore del Lazio,2011,4,12.76
San Vittore del Lazio,2011,5,16.35
San Vittore del Lazio,2011,6,20.57
San Vittore del Lazio,2011,7,22.01
San Vittore del Lazio,2011,8,24.04
San Vittore del Lazio,2011,9,21.53
San Vittore del Lazio,2011,10,14.73
San Vittore del Lazio,2011,11,10.23
San Vittore del Lazio,2011,12,7.26
San Vittore del Lazio,2012,1,4.68
San Vittore del Lazio,2012,2,2.69
San Vittore del Lazio,2012,3,11.07
San Vittore del Lazio,2012,4,12.39
San Vittore del Lazio,2012,5,15.71
San Vittore del Lazio,2012,6,22.39
San Vittore del Lazio,2012,7,24.54
San Vittore del Lazio,2012,8,25.42
San Vittore del Lazio,2012,9,19.71
San Vittore del Lazio,2012,10,15.77
San Vittore del Lazio,2012,11,12.14
San Vittore del Lazio,2012,12,5.44
San Vittore del Lazio,2013,1,5.76
San Vittore del Lazio,2013,2,4.85
San Vittore del Lazio,2013,3,9.21
San Vittore del Lazio,2013,4,13.78
San Vittore del Lazio,2013,5,15.67
San Vittore del Lazio,2013,6,19.56
San Vittore del Lazio,2013,7,22.65
San Vittore del Lazio,2013,8,23.6
San Vittore del Lazio,2013,9,19.48
San Vittore del Lazio,2013,10,16.61
San Vittore del Lazio,2013,11,10.61
San Vittore del Lazio,2013,12,6.48
San Vittore del Lazio,2014,1,7.67
San Vittore del Lazio,2014,2,9.31
San Vittore del Lazio,2014,3,8.32
San Vittore del Lazio,2014,4,12.68
San Vittore del Lazio,2014,5,15.44
San Vittore del Lazio,2014,6,20.54
San Vittore del Lazio,2014,7,21.36
San Vittore del Lazio,2014,8,22.54
San Vittore del Lazio,2014,9,19.08
San Vittore del Lazio,2014,10,16.13
San Vittore del Lazio,2014,11,12.65
San Vittore del Lazio,2014,12,7.04
San Vittore del Lazio,2015,1,6.05
San Vittore del Lazio,2015,2,5.83
San Vittore del Lazio,2015,3,9.3
San Vittore del Lazio,2015,4,12.47
San Vittore del Lazio,2015,5,17.53
San Vittore del Lazio,2015,6,21.06
San Vittore del Lazio,2015,7,26.3
San Vittore del Lazio,2015,8,24.46
San Vittore del Lazio,2015,9,20.25
San Vittore del Lazio,2015,10,14.59
San Vittore del Lazio,2015,11,11.15
San Vittore del Lazio,2015,12,7.04
San Vittore del Lazio,2016,1,6.45
San Vittore del Lazio,2016,2,9.5
San Vittore del Lazio,2016,3,9.43
San Vittore del Lazio,2016,4,14.88
San Vittore del Lazio,2016,5,16.01
San Vittore del Lazio,2016,6,20.65
San Vittore del Lazio,2016,7,24.56
San Vittore del Lazio,2016,8,23.6
San Vittore del Lazio,2016,9,19.09
San Vittore del Lazio,2016,10,14.95
San Vittore del Lazio,2016,11,10.54
San Vittore del Lazio,2016,12,6.17
San Vittore del Lazio,2017,1,2.58
San Vittore del Lazio,2017,2,8.54
San Vittore del Lazio,2017,3,10.75
San Vittore del Lazio,2017,4,12.08
San Vittore del Lazio,2017,5,16.75
San Vittore del Lazio,2017,6,22.26
San Vittore del Lazio,2017,7,23.98
San Vittore del Lazio,2017,8,25.8
San Vittore del Lazio,2017,9,17.59
San Vittore del Lazio,2017,10,14.65
San Vittore del Lazio,2017,11,9.43
San Vittore del Lazio,2017,12,5.54
San Vittore del Lazio,2018,1,7.81
San Vittore del Lazio,2018,2,5.02
San Vittore del Lazio,2018,3,8.76
San Vittore del Lazio,2018,4,15.61
San Vittore del Lazio,2018,5,17.63
San Vittore del Lazio,2018,6,20.98
San Vittore del Lazio,2018,7,24.25
San Vittore del Lazio,2018,8,23.17
San Vittore del Lazio,2018,9,20.06
San Vittore del Lazio,2018,10,16.54
San Vittore del Lazio,2018,11,11.17
San Vittore del Lazio,2018,12,6.93
San Vittore del Lazio,2019,1,3.39
San Vittore del Lazio,2019,2,7.13
San Vittore del Lazio,2019,3,10.54
San Vittore del Lazio,2019,4,11.97
San Vittore del Lazio,2019,5,13.1
San Vittore del Lazio,2019,6,23.22
San Vittore del Lazio,2019,7,24.19
San Vittore del Lazio,2019,8,24.71
San Vittore del Lazio,2019,9,20.28
San Vittore del Lazio,2019,10,16.23
San Vittore del Lazio,2019,11,11.69
San Vittore del Lazio,2019,12,8.09
San Vittore del Lazio,2020,1,6.3
San Vittore del Lazio,2020,2,8.4
San Vittore del Lazio,2020,3,8.88
San Vittore del Lazio,2020,4,12.47
San Vittore del Lazio,2020,5,17.04
San Vittore del Lazio,2020,6,19.18
San Vittore del Lazio,2020,7,23.32
San Vittore del Lazio,2020,8,24.05
San Vittore del Lazio,2020,9,20.34
San Vittore del Lazio,2020,10,13.4
San Vittore del Lazio,2020,11,11.51
San Vittore del Lazio,2020,12,7.41
San Vittore del Lazio,2021,1,5.3
San Vittore del Lazio,2021,2,8.47
San Vittore del Lazio,2021,3,8.16
San Vittore del Lazio,2021,4,10.69
San Vittore del Lazio,2021,5,15.8
San Vittore del Lazio,2021,6,21.88
San Vittore del Lazio,2021,7,24.3
San Vittore del Lazio,2021,8,24.26
San Vittore del Lazio,2021,9,20.52
San Vittore del Lazio,2021,10,14.21
San Vittore del Lazio,2021,11,12.02
San Vittore del Lazio,2021,12,6.98
San Vittore del Lazio,2022,1,5.82
San Vittore del Lazio,2022,2,7.61
San Vittore del Lazio,2022,3,7.32
San Vittore del Lazio,2022,4,11.83
San Vittore del Lazio,2022,5,18.3
San Vittore del Lazio,2022,6,24.05
San Vittore del Lazio,2022,7,26.0
San Vittore del Lazio,2022,8,24.42
San Vittore del Lazio,2022,9,19.43
San Vittore del Lazio,2022,10,16.8
San Vittore del Lazio,2022,11,11.29
San Vittore del Lazio,2022,12,9.51
San Vittore del Lazio,2023,1,6.29
San Vittore del Lazio,2023,2,6.66
San Vittore del Lazio,2023,3,10.13
San Vittore del Lazio,2023,4,11.32
San Vittore del Lazio,2023,5,16.18
San Vittore del Lazio,2023,6,21.06
San Vittore del Lazio,2023,7,25.58
San Vittore del Lazio,2023,8,23.42
San Vittore del Lazio,2023,9,21.33
San Vittore del Lazio,2023,10,18.41
San Vittore del Lazio,2023,11,11.54
San Vittore del Lazio,2023,12,8.69
San Vittore del Lazio,2024,1,8.11
San Vittore del Lazio,2024,2,9.85
San Vittore del Lazio,2024,3,11.45
San Vittore del Lazio,2024,4,13.92
San Vittore del Lazio,2024,5,17.27
San Vittore del Lazio,2024,6,22.71
San Vittore del Lazio,2024,7,26.55
San Vittore del Lazio,2024,8,26.8
San Vittore del Lazio,2024,9,19.86
San Vittore del Lazio,2024,10,17.13
San Vittore del Lazio,2024,11,10.79
San Vittore del Lazio,2024,12,7.07
San Vittore del Lazio,2025,1,7.98
San Vittore del Lazio,2025,2,8.31
San Vittore del Lazio,2025,3,11.02
San Vittore del Lazio,2025,4,13.57
San Vittore del Lazio,2025,5,16.53
San Vittore del Lazio,2025,6,24.89
San Vittore del Lazio,2025,7,25.1
San Vittore del Lazio,2025,8,24.01
San Vittore del Lazio,2025,9,20.64
San Vittore del Lazio,2025,10,14.79
San Vittore del Lazio,2025,11,10.64
San Vittore del Lazio,2025,12,7.94
San Vittore del Lazio,2026,1,7.34
San Vittore del Lazio,2026,2,9.59
San Vittore del Lazio,2026,3,10.05
San Vittore del Lazio,2026,4,14.76
San Vittore del Lazio,2026,5,17.37
San Vittore del Lazio,2026,6,22.51
Settefrati,2011,1,-0.41
Settefrati,2011,2,-0.39
Settefrati,2011,3,1.27
Settefrati,2011,4,4.31
Settefrati,2011,5,9.27
Settefrati,2011,6,14.81
Settefrati,2011,7,16.58
Settefrati,2011,8,18.76
Settefrati,2011,9,16.06
Settefrati,2011,10,8.94
Settefrati,2011,11,4.46
Settefrati,2011,12,1.5
Settefrati,2012,1,-0.79
Settefrati,2012,2,-3.54
Settefrati,2012,3,5.41
Settefrati,2012,4,6.65
Settefrati,2012,5,10.07
Settefrati,2012,6,17.5
Settefrati,2012,7,19.95
Settefrati,2012,8,20.51
Settefrati,2012,9,14.6
Settefrati,2012,10,10.43
Settefrati,2012,11,6.23
Settefrati,2012,12,-0.25
Settefrati,2013,1,0.08
Settefrati,2013,2,-0.8
Settefrati,2013,3,3.35
Settefrati,2013,4,7.78
Settefrati,2013,5,9.52
Settefrati,2013,6,13.77
Settefrati,2013,7,16.96
Settefrati,2013,8,18.02
Settefrati,2013,9,13.89
Settefrati,2013,10,11.26
Settefrati,2013,11,4.71
Settefrati,2013,12,1.14
Settefrati,2014,1,2.01
Settefrati,2014,2,3.23
Settefrati,2014,3,1.81
Settefrati,2014,4,6.71
Settefrati,2014,5,9.31
Settefrati,2014,6,14.61
Settefrati,2014,7,15.63
Settefrati,2014,8,17.11
Settefrati,2014,9,13.34
Settefrati,2014,10,10.53
Settefrati,2014,11,7.26
Settefrati,2014,12,1.14
Settefrati,2015,1,0.27
Settefrati,2015,2,-0.49
Settefrati,2015,3,3.33
Settefrati,2015,4,6.92
Settefrati,2015,5,11.76
Settefrati,2015,6,14.87
Settefrati,2015,7,20.31
Settefrati,2015,8,18.52
Settefrati,2015,9,14.26
Settefrati,2015,10,8.52
Settefrati,2015,11,5.58
Settefrati,2015,12,1.89
Settefrati,2016,1,0.85
Settefrati,2016,2,3.91
Settefrati,2016,3,3.58
Settefrati,2016,4,9.36
Settefrati,2016,5,10.36
Settefrati,2016,6,14.75
Settefrati,2016,7,18.65
Settefrati,2016,8,17.51
Settefrati,2016,9,13.14
Settefrati,2016,10,9.21
Settefrati,2016,11,4.89
Settefrati,2016,12,0.81
Settefrati,2017,1,-3.76
Settefrati,2017,2,2.91
Settefrati,2017,3,5.19
Settefrati,2017,4,6.59
Settefrati,2017,5,11.24
Settefrati,2017,6,17.13
Settefrati,2017,7,18.46
Settefrati,2017,8,20.34
Settefrati,2017,9,12.01
Settefrati,2017,10,9.3
Settefrati,2017,11,3.71
Settefrati,2017,12,-0.08
Settefrati,2018,1,2.37
Settefrati,2018,2,-0.83
Settefrati,2018,3,2.77
Settefrati,2018,4,10.02
Settefrati,2018,5,11.8
Settefrati,2018,6,15.36
Settefrati,2018,7,18.88
Settefrati,2018,8,17.17
Settefrati,2018,9,14.2
Settefrati,2018,10,10.5
Settefrati,2018,11,5.45
Settefrati,2018,12,1.24
Settefrati,2019,1,-2.54
Settefrati,2019,2,1.51
Settefrati,2019,3,5.09
Settefrati,2019,4,6.34
Settefrati,2019,5,7.36
Settefrati,2019,6,18.04
Settefrati,2019,7,18.79
Settefrati,2019,8,19.29
Settefrati,2019,9,14.59
Settefrati,2019,10,11.0
Settefrati,2019,11,6.06
Settefrati,2019,12,2.48
Settefrati,2020,1,1.02
Settefrati,2020,2,2.96
Settefrati,2020,3,3.34
Settefrati,2020,4,7.07
Settefrati,2020,5,11.59
Settefrati,2020,6,13.7
Settefrati,2020,7,18.33
Settefrati,2020,8,19.28
Settefrati,2020,9,14.62
Settefrati,2020,10,7.9
Settefrati,2020,11,5.86
Settefrati,2020,12,1.85
Settefrati,2021,1,-0.53
Settefrati,2021,2,3.22
Settefrati,2021,3,2.48
Settefrati,2021,4,5.03
Settefrati,2021,5,10.49
Settefrati,2021,6,16.5
Settefrati,2021,7,19.21
Settefrati,2021,8,18.73
Settefrati,2021,9,14.91
Settefrati,2021,10,8.46
Settefrati,2021,11,6.14
Settefrati,2021,12,1.21
Settefrati,2022,1,0.39
Settefrati,2022,2,2.06
Settefrati,2022,3,1.68
Settefrati,2022,4,6.2
Settefrati,2022,5,13.03
Settefrati,2022,6,18.98
Settefrati,2022,7,20.79
Settefrati,2022,8,18.69
Settefrati,2022,9,13.99
Settefrati,2022,10,11.72
Settefrati,2022,11,5.63
Settefrati,2022,12,3.95
Settefrati,2023,1,0.57
Settefrati,2023,2,1.31
Settefrati,2023,3,4.68
Settefrati,2023,4,5.53
Settefrati,2023,5,10.39
Settefrati,2023,6,15.5
Settefrati,2023,7,20.5
Settefrati,2023,8,18.16
Settefrati,2023,9,15.69
Settefrati,2023,10,13.21
Settefrati,2023,11,5.51
Settefrati,2023,12,3.04
Settefrati,2024,1,2.25
Settefrati,2024,2,4.51
Settefrati,2024,3,5.88
Settefrati,2024,4,8.36
Settefrati,2024,5,11.57
Settefrati,2024,6,17.56
Settefrati,2024,7,21.69
Settefrati,2024,8,21.23
Settefrati,2024,9,13.95
Settefrati,2024,10,11.54
Settefrati,2024,11,5.16
Settefrati,2024,12,1.24
Settefrati,2025,1,2.22
Settefrati,2025,2,2.85
Settefrati,2025,3,5.15
Settefrati,2025,4,7.89
Settefrati,2025,5,10.74
Settefrati,2025,6,19.22
Settefrati,2025,7,19.09
Settefrati,2025,8,17.93
Settefrati,2025,9,15.44
Settefrati,2025,10,8.9
Settefrati,2025,11,5.04
Settefrati,2025,12,2.48
Settefrati,2026,1,1.32
Settefrati,2026,2,3.94
Settefrati,2026,3,4.03
Settefrati,2026,4,9.27
Settefrati,2026,5,11.53
Settefrati,2026,6,17.0
Strangolagalli,2011,1,6.3
Strangolagalli,2011,2,6.34
Strangolagalli,2011,3,8.81
Strangolagalli,2011,4,13.19
Strangolagalli,2011,5,17.29
Strangolagalli,2011,6,21.72
Strangolagalli,2011,7,22.99
Strangolagalli,2011,8,25.02
Strangolagalli,2011,9,22.46
Strangolagalli,2011,10,15.54
Strangolagalli,2011,11,10.95
Strangolagalli,2011,12,8.05
Strangolagalli,2012,1,5.53
Strangolagalli,2012,2,3.5
Strangolagalli,2012,3,11.59
Strangolagalli,2012,4,13.35
Strangolagalli,2012,5,16.62
Strangolagalli,2012,6,23.38
Strangolagalli,2012,7,25.77
Strangolagalli,2012,8,26.5
Strangolagalli,2012,9,20.8
Strangolagalli,2012,10,16.62
Strangolagalli,2012,11,12.93
Strangolagalli,2012,12,6.11
Strangolagalli,2013,1,6.41
Strangolagalli,2013,2,5.63
Strangolagalli,2013,3,10.03
Strangolagalli,2013,4,14.63
Strangolagalli,2013,5,16.68
Strangolagalli,2013,6,20.39
Strangolagalli,2013,7,23.83
Strangolagalli,2013,8,24.8
Strangolagalli,2013,9,20.33
Strangolagalli,2013,10,17.19
Strangolagalli,2013,11,11.4
Strangolagalli,2013,12,7.25
Strangolagalli,2014,1,8.28
Strangolagalli,2014,2,10.04
Strangolagalli,2014,3,9.39
Strangolagalli,2014,4,13.53
Strangolagalli,2014,5,16.31
Strangolagalli,2014,6,21.3
Strangolagalli,2014,7,22.28
Strangolagalli,2014,8,23.42
Strangolagalli,2014,9,20.08
Strangolagalli,2014,10,17.01
Strangolagalli,2014,11,13.57
Strangolagalli,2014,12,8.08
Strangolagalli,2015,1,7.0
Strangolagalli,2015,2,6.8
Strangolagalli,2015,3,10.15
Strangolagalli,2015,4,13.25
Strangolagalli,2015,5,18.24
Strangolagalli,2015,6,21.99
Strangolagalli,2015,7,27.28
Strangolagalli,2015,8,25.34
Strangolagalli,2015,9,21.22
Strangolagalli,2015,10,15.81
Strangolagalli,2015,11,11.66
Strangolagalli,2015,12,7.61
Strangolagalli,2016,1,7.62
Strangolagalli,2016,2,10.38
Strangolagalli,2016,3,10.24
Strangolagalli,2016,4,15.46
Strangolagalli,2016,5,16.83
Strangolagalli,2016,6,21.35
Strangolagalli,2016,7,25.35
Strangolagalli,2016,8,24.55
Strangolagalli,2016,9,20.12
Strangolagalli,2016,10,15.75
Strangolagalli,2016,11,11.41
Strangolagalli,2016,12,6.92
Strangolagalli,2017,1,3.79
Strangolagalli,2017,2,9.28
Strangolagalli,2017,3,11.41
Strangolagalli,2017,4,12.95
